Launch_Tag,Launch_JD,Launch_Date,LV_Type,Variant,Flight_ID,Flight,Mission,FlightCode,Platform,Launch_Site,Launch_Pad,Ascent_Site,Ascent_Pad,Apogee,Apoflag,Range,RangeFlag,Dest,OrbPay,Agency,LaunchCode,FailCode,Group,Category,LTCite,Cite,Notes,Simple_Orbit,Launch_Vehicle_Family,Launch_Vehicle_Simplified,State,Country,Launch_Site_Parent,Launch_Site_Name,Payload_Mass,Orbit_Canonical_Date,Perigee,Inc,OpOrbit,First_Simple_Payload_Category,First_Payload_Class,General_Launch_Payload_Type
2024-183,2460598.76,2024-10-15,Falcon 9,FT5,381/B1080.11 F381,Starlink-197,Starlink Group 10-10,V2M  10-10 (23 Ku),-,CC,LC40,-,-,291.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,16790.0,2024-10-15,280.0,53.16,LLEO/I,Communications,B,Starlink
2024-184,2460598.85,2024-10-15,Falcon 9,FT5,389/B1071.19 F382,Starlink-198,Starlink Group 9-7,"V2M  9-7  (13 DTC,7 Ku)",-,VSFBS,SLC4E,-,-,280.0, ,    -, ,-,14.6,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,14600.0,2024-10-18,279.0,53.17,LLEO/I,Communications,B,Starlink
2024-187,2460602.48,2024-10-18,Falcon 9,FT5,388/B1076.17 F383,Starlink-199,Starlink Group 8-19,"V2M  8-19 (13 DTC,7 Ku)",-,CC,LC40,-,-,295.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,14600.0,2024-10-19,285.0,53.16,LLEO/I,Communications,B,Starlink
2024-191,2460607.41,2024-10-23,Falcon 9,FT5,383/B1073.18 F385,Starlink-200,Starlink Group 6-61,V2M  6-61 (23 Ku),-,CC,LC40,-,-,291.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,16790.0,2024-10-24,283.0,43.01,LLEO/I,Communications,B,Starlink
2024-193,2460610.41,2024-10-26,Falcon 9,FT5,391/B1069.19 F387,Starlink-201,Starlink Group 10-8,V2M  10-8 (22 Ku),-,CC,LC40,-,-,302.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,16060.0,2024-10-27,290.0,53.16,LLEO/I,Communications,B,Starlink
2024-195,2460614.0,2024-10-30,Falcon 9,FT5,392/B1075.14 F388,Starlink-202,Starlink Group 9-9,"V2M  9-9  (13 DTC,7 Ku)",-,VSFBS,SLC4E,-,-,295.0, ,    -, ,-,14.6,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,14600.0,2024-10-30,286.0,53.17,LLEO/I,Communications,B,Starlink
2024-196,2460614.38,2024-10-30,Falcon 9,FT5,393/B1078.14 F389,Starlink-203,Starlink Group 10-13,V2M  10-13 (23 Ku),-,CC,LC40,-,-,279.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,16790.0,2024-10-31,269.0,53.16,LLEO/I,Communications,B,Starlink
2024-202,2460622.35,2024-11-07,Falcon 9,FT5,395/B1085.3  F391,Starlink-204,Starlink Group 6-77,V2M  6-77 (23 Ku),-,CC,LC40,-,-,291.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,16790.0,2024-11-08,283.0,43.01,LLEO/I,Communications,B,Starlink
2024-204,2460623.76,2024-11-09,Falcon 9,FT5,394/B1081.11 F392,Starlink-205,Starlink Group 9-10,"V2M  9-10 (13 DTC,7 Ku)",-,VSFBS,SLC4E,-,-,295.0, ,    -, ,-,14.6,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,14600.0,2024-11-09,284.0,53.17,LLEO/I,Communications,B,Starlink
2024-207,2460626.39,2024-11-11,Falcon 9,FT5,397/B1080.12 F394,Starlink-206,Starlink Group 6-69,V2M  6-69 (24 Ku),-,CC,LC40,-,-,289.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,17520.0,2024-11-12,282.0,43.01,LLEO/I,Communications,B,Starlink
2024-209,2460628.72,2024-11-14,Falcon 9,FT5,396/B1082.8  F395,Starlink-207,Starlink Group 9-11,"V2M  9-11 (13 DTC,7 Ku)",-,VSFBS,SLC4E,-,-,290.0, ,    -, ,-,14.6,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,14600.0,2024-11-15,281.0,53.17,LLEO/I,Communications,B,Starlink
2024-210,2460629.06,2024-11-14,Falcon 9,FT5,399/B1076.18 F396,Starlink-208,Starlink Group 6-68,V2M  6-68 (24 Ku),-,CC,LC40,-,-,285.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,17520.0,2024-11-15,277.0,43.01,LLEO/I,Communications,B,Starlink
2024-213,2460632.75,2024-11-18,Falcon 9,FT5,401/B1071.20 F398,Starlink-209,Starlink Group 9-12,"V2M  9-12 (13 DTC,7 Ku)",-,VSFBS,SLC4E,-,-,290.0, ,    -, ,-,14.6,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,14600.0,2024-11-18,280.0,53.17,LLEO/I,Communications,B,Starlink
2024-216,2460636.17,2024-11-21,Falcon 9,FT5,387/B1069.20 F400,Starlink-210,Starlink Group 6-66,V2M  6-66 (24 Ku),-,CC,LC40,-,-,294.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,17520.0,2024-11-21,287.0,43.01,LLEO/I,Communications,B,Starlink
2024-217,2460638.73,2024-11-24,Falcon 9,FT5,403/B1075.15 F401,Starlink-211,Starlink Group 9-13,"V2M  9-13 (13 DTC,7 Ku )",-,VSFBS,SLC4E,-,-,290.0, ,    -, ,-,14.6,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,14600.0,2024-11-24,280.0,53.17,LLEO/I,Communications,B,Starlink
2024-220,2460639.92,2024-11-25,Falcon 9,FT5,404/B1080.13 F402,Starlink-212,Starlink Group 12-1,"V2MO 12-1 (12 DTC,11 Ku)",-,CC,LC40,-,-,331.0, ,    -, ,-,14.6,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,14590.0,2024-11-25,320.0,43.01,LLEO/I,Communications,B,Starlink
2024-222,2460641.7,2024-11-27,Falcon 9,FT5,405/B1078.15 F403,Starlink-213,Starlink Group 6-76,V2M  6-76 (24 Ku),-,KSC,LC39A,-,-,291.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,KSC,"NASA John F. Kennedy Space Center, Florida",17520.0,2024-11-27,284.0,43.01,LLEO/I,Communications,B,Starlink
2024-224,2460644.71,2024-11-30,Falcon 9,FT5,315/B1083.6  F404,Starlink-214,Starlink Group 6-65,V2M  6-65 (24 Ku),-,CC,LC40,-,-,290.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,17520.0,2024-11-30,283.0,43.01,LLEO/I,Communications,B,Starlink
2024-229,2460648.93,2024-12-04,Falcon 9,FT5,408/B1067.24 F406,Starlink-216,Starlink Group 6-70,V2M  6-70 (24 Ku),-,CC,LC40,-,-,284.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,17520.0,2024-12-04,278.0,43.01,LLEO/I,Communications,B,Starlink
2024-231,2460649.63,2024-12-05,Falcon 9,FT5,407/B1081.12 F407,Starlink-217,Starlink Group 9-14,"V2M  9-14 (13 DTC,7 Ku)",-,VSFBS,SLC4E,-,-,283.0, ,    -, ,-,14.6,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,14600.0,2024-12-05,272.0,53.17,LLEO/I,Communications,B,Starlink
2024-237,2460652.72,2024-12-08,Falcon 9,FT5,410/B1086.2  F409,Starlink-218,Starlink Group 12-5,"V2MO 12-5 (13 DTC,10 Ku)",-,CC,LC40,-,-,293.0, ,    -, ,-,14.8,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,14790.0,2024-12-08,285.0,43.01,LLEO/I,Communications,B,Starlink
2024-239,2460658.41,2024-12-13,Falcon 9,FT5,386/B1082.9  F410,Starlink-219,Starlink Group 11-2,V2M  11-2 (22 Ku),-,VSFBS,SLC4E,-,-,280.0, ,    -, ,-,14.6,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,16060.0,2024-12-14,270.0,53.17,LLEO/I,Communications,B,Starlink
2024-249,2460667.73,2024-12-23,Falcon 9,FT5,417/B1080.14 F415,Starlink-220,Starlink Group 12-2,"V2M  12-2 (13 DTC,8 Ku)",-,KSC,LC39A,-,-,288.0, ,    -, ,-,13.7,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,KSC,"NASA John F. Kennedy Space Center, Florida",15330.0,2024-12-24,281.0,43.01,LLEO/I,Communications,B,Starlink
2024-251,2460673.58,2024-12-29,Falcon 9,FT5,419/B1075.16 F416,Starlink-221,Starlink Group 11-3,V2M  11-3 (22 Ku),-,VSFBS,SLC4E,-,-,280.0, ,    -, ,-,14.6,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,16060.0,2024-12-29,272.0,53.17,LLEO/I,Communications,B,Starlink
2024-254,2460675.74,2024-12-31,Falcon 9,FT5,420/B1078.16 F418,Starlink-222,Starlink Group 12-6,"V2M  12-6 (13 DTC,8 Ku)",-,KSC,LC39A,-,-,277.0, ,    -, ,-,13.7,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,KSC,"NASA John F. Kennedy Space Center, Florida",15330.0,2024-12-31,270.0,43.0,LLEO/I,Communications,B,Starlink
2025-003,2460682.36,2025-01-06,Falcon 9,FT5,421/B1077.17 F420,Starlink-223,Starlink Group 6-71,V2M  6-71 (24 Ku),-,CC,LC40,-,-,279.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,17520.0,2025-01-07,273.0,43.01,LLEO/I,Communications,B,Starlink
2025-004,2460684.14,2025-01-08,Falcon 9,FT5,422/B1086.3  F421,Starlink-224,Starlink Group 12-11,"V2M  12-11 (13 DTC,8 Ku)",-,KSC,LC39A,-,-,282.0, ,    -, ,-,13.7,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,KSC,"NASA John F. Kennedy Space Center, Florida",15330.0,2025-01-08,273.0,43.01,LLEO/I,Communications,B,Starlink
2025-006,2460686.3,2025-01-10,Falcon 9,FT5,424/B1067.25 F423,Starlink-225,Starlink Group 12-12,"V2M  12-12 (13 DTC,8 Ku)",-,CC,LC40,-,-,291.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,15330.0,2025-01-11,283.0,43.01,LLEO/I,Communications,B,Starlink
2025-008,2460689.2,2025-01-13,Falcon 9,FT5,425/B1080.15 F424,Starlink-226,Starlink Group 12-4,"V2M  12-4  (13 DTC,8 Ku)",-,CC,LC40,-,-,291.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,15330.0,2025-01-16,288.0,43.01,LLEO/I,Communications,B,Starlink
2025-014,2460696.73,2025-01-21,Falcon 9,FT5,430/B1083.8  F427,Starlink-227,Starlink Group 13-1,V2M  13-1  (21 Ku)+2NRO?,-,KSC,LC39A,-,-,313.0, ,    -, ,-,15.3,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,KSC,"NASA John F. Kennedy Space Center, Florida",16930.0,2025-01-24,310.0,43.01,LLEO/I,Communications,B,Starlink
2025-015,2460697.16,2025-01-21,Falcon 9,FT5,429/B1082.10 F428,Starlink-228,Starlink Group 11-8,V2MO 11-8  (27 Ku),-,VSFBS,SLC4E,-,-,274.0, ,    -, ,-,15.5,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,15525.0,2025-01-24,264.0,53.16,LLEO/I,Communications,B,Starlink
2025-018,2460700.09,2025-01-24,Falcon 9,FT5,431/B1063.23 F429,Starlink-229,Starlink Group 11-6,V2M  11-6  (23 Ku),-,VSFBS,SLC4E,-,-,281.0, ,    -, ,-,15.5,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,16790.0,2025-01-25,267.0,53.15,LLEO/I,Communications,B,Starlink
2025-019,2460703.42,2025-01-27,Falcon 9,FT5,433/B1076.20 F430,Starlink-230,Starlink Group 12-7,"V2M  12-7  (13 DTC,8 Ku)",-,CC,LC40,-,-,292.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,15330.0,2025-01-28,285.0,43.0,LLEO/I,Communications,B,Starlink
2025-022,2460708.46,2025-02-01,Falcon 9,FT5,435/B1075.17 F432,Starlink-231,Starlink Group 11-4,V2M  11-4  (22 Ku),-,VSFBS,SLC4E,-,-,293.0, ,    -, ,-,15.5,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,16060.0,2025-02-02,278.0,53.15,LLEO/I,Communications,B,Starlink
2025-024,2460710.93,2025-02-04,Falcon 9,FT5,437/B1069.21 F433,Starlink-232,Starlink Group 12-3,"V2M  12-3  (13 DTC,8 Ku)",-,CC,LC40,-,-,292.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,15330.0,2025-02-07,291.0,43.0,LLEO/I,Communications,B,Starlink
2025-027,2460715.3,2025-02-08,Falcon 9,FT5,438/B1078.17 F435,Starlink-233,Starlink Group 12-9,"V2M  12-3  (13 DTC,8 Ku)",-,CC,LC40,-,-,291.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,15330.0,2025-02-09,284.0,43.01,LLEO/I,Communications,B,Starlink
2025-029,2460717.59,2025-02-11,Falcon 9,FT5,439/B1071.23 F436,Starlink-234,Starlink Group 11-10,V2M  11-4  (23 Ku),-,VSFBS,SLC4E,-,-,288.0, ,    -, ,-,15.5,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,16790.0,2025-02-11,275.0,53.15,LLEO/I,Communications,B,Starlink
2025-031,2460718.29,2025-02-11,Falcon 9,FT5,440/B1077.18 F437,Starlink-235,Starlink Group 12-18,"V2M  12-18 (13 DTC,8 Ku)",-,CC,LC40,-,-,292.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,15330.0,2025-02-12,285.0,43.01,LLEO/I,Communications,B,Starlink
2025-032,2460721.76,2025-02-15,Falcon 9,FT5,441/B1067.26 F438,Starlink-236,Starlink Group 12-8,"V2M  12-8  (13 DTC,8 Ku)",-,CC,LC40,-,-,291.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,15330.0,2025-02-15,286.0,43.01,LLEO/I,Communications,B,Starlink
2025-034,2460725.47,2025-02-18,Falcon 9,FT5,432/B1080.16 F439,Starlink-237,Starlink Group 10-12,V2M  10-12 (23 Ku),-,CC,LC40,-,-,284.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,16790.0,2025-02-19,274.0,53.17,LLEO/I,Communications,B,Starlink
2025-035,2460728.14,2025-02-21,Falcon 9,FT5,445/B1076.21 F440,Starlink-238,Starlink Group 12-14,"V2MO 12-14(13 DTC,10 Ku)",-,CC,LC40,-,-,279.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,15240.0,2025-02-22,272.0,43.0,LLEO/I,Communications,B,Starlink
2025-037,2460729.57,2025-02-23,Falcon 9,FT5,443/B1082.11 F441,Starlink-239,Starlink Group 15-1,V2M  15-1  (22 Ku),-,VSFBS,SLC4E,-,-,280.0, ,    -, ,-,15.5,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,16060.0,2025-02-24,265.0,70.0,LLEO/I,Communications,B,Starlink
2025-039,2460733.65,2025-02-27,Falcon 9,FT5,446/B1092.1? F443,Starlink-240,Starlink Group 12-13,"V2M  12-13(13 DTC, 8 Ku)",-,CC,LC40,-,-,292.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,15330.0,2025-02-27,283.0,43.01,LLEO/I,Communications,B,Starlink
2025-043,2460737.6,2025-03-03,Falcon 9,FT5,447/B1086.5  F444,Starlink-241,Starlink Group 12-20,"V2M  12-20(13 DTC, 8 Ku)",-,CC,LC40,-,-,292.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,15330.0,2025-03-03,285.0,43.01,LLEO/I,Communications,B,Starlink
2025-048,2460747.61,2025-03-13,Falcon 9,FT5,xxx/B1069.22 F446,Starlink-242,Starlink Group 12-21,"V2M  12-21(13 DTC, 8 Ku)",-,CC,LC40,-,-,289.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,Wire,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,15330.0,2025-03-14,282.0,43.01,LLEO/I,Communications,B,Starlink
2025-053,2460749.98,2025-03-15,Falcon 9,FT5,xxx/B1078.18 F449,Starlink-243,Starlink Group 12-16,"V2MO 12-16(13 DTC,10 Ku)",-,CC,LC40,-,-,292.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,15240.0,2025-03-15,284.0,43.0,LLEO/I,Communications,B,Starlink
2025-057,2460753.33,2025-03-18,Falcon 9,FT5,xxx/B1077.19 F450,Starlink-244,Starlink Group 12-25,"V2MO 12-25(13 DTC,10 Ku)",-,CC,LC40,-,-,292.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,15240.0,2025-03-19,283.0,43.01,LLEO/I,Communications,B,Starlink
2025-063,2460761.42,2025-03-26,Falcon 9,FT5,xxx/B1063.24 F453,Starlink-245,Starlink Group 11-7,V2MO 11-7  (27 Ku),-,VSFBS,SLC4E,-,-,290.0, ,    -, ,-,15.5,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,15835.0,2025-03-27,278.0,53.16,LLEO/I,Communications,B,Starlink
2025-065,2460766.33,2025-03-31,Falcon 9,FT5,xxx/B1080.17 F454,Starlink-246,Starlink Group 6-80,V2MO 6-80  (28 Ku),-,CC,LC40,-,-,285.0, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,16100.0,2025-04-01,275.0,43.0,LLEO/I,Communications,B,Starlink
2025-069,2460769.54,2025-04-04,Falcon 9,FT5,xxx/B1088.5  F456,Starlink-247,Starlink Group 11-13,V2MO 11-13 (27 Ku),-,VSFBS,SLC4E,-,-,284.0, ,    -, ,-,15.5,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,15525.0,2025-04-04,272.0,53.16,LLEO/I,Communications,B,Starlink
2025-070,2460771.63,2025-04-06,Falcon 9,FT5,xxx/B1078.19 F457,Starlink-248,Starlink Group 6-72,V2MO 6-72  (28 Ku),-,CC,LC40,-,-,290.0, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,16100.0,2025-04-06,280.0,43.0,LLEO/I,Communications,B,Starlink
2025-071,2460773.46,2025-04-07,Falcon 9,FT5,xxx/B1093.1  F458,Starlink-249,Starlink Group 11-11,V2MO 11-11 (27 Ku),-,VSFBS,SLC4E,-,-,288.0, ,    -, ,-,15.5,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,15525.0,2025-04-08,277.0,53.16,LLEO/I,Communications,B,Starlink
2025-075,2460778.54,2025-04-13,Falcon 9,FT5,xxx/B1083.10 F460,Starlink-250,Starlink Group 12-17,"V2M  12-17(13 DTC,8 Ku)",-,KSC,LC39A,-,-,292.0, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,LEO,Falcon9,Falcon 9,US,United States,KSC,"NASA John F. Kennedy Space Center, Florida",15330.0,2025-04-13,284.0,43.01,LLEO/I,Communications,B,Starlink
2025-076,2460779.67,2025-04-14,Falcon 9,FT5,xxx/B1067.27 F461,Starlink-251,Starlink Group 6-73,V2MO 6-73  (27 Ku),-,CC,LC40,-,-,286.0, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,15835.0,2025-04-14,277.0,43.0,LLEO/I,Communications,B,Starlink
2025-083,2460790.58,2025-04-25,Falcon 9,FT5,xxx/B1069.23 F465,Starlink-252,Starlink Group 6-74,V2MO 6-74  (28 Ku),-,CC,LC40,-,-,272.0, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,16100.0,2025-04-27,270.0,43.0,LLEO/I,Communications,B,Starlink
2025-085,2460793.59,2025-04-28,Falcon 9,FT5,xxx/B1077.20 F466,Starlink-253,Starlink Group 12-23,"V2MO 12-23(13 DTC,10 Ku)",-,CC,LC40,-,-,292.0, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,15240.0,2025-04-28,283.0,43.01,LLEO/I,Communications,B,Starlink
2025-087,2460794.36,2025-04-28,Falcon 9,FT5,xxx/B1063.25 F467,Starlink-254,Starlink Group 11-9,V2MO 11-9  (27 Ku),-,VSFBS,SLC4E,-,-,281.0, ,    -, ,-,15.5,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,15525.0,2025-04-29,269.0,53.16,LLEO/I,Communications,B,Starlink
2025-089,2460794.61,2025-04-29,Falcon 9,FT5,xxx/B1094.1  F468,Starlink-255,Starlink Group 12-10,"V2MO 12-10(13 DTC,10 Ku)",-,KSC,LC39A,-,-,293.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,LEO,Falcon9,Falcon 9,US,United States,KSC,"NASA John F. Kennedy Space Center, Florida",15240.0,2025-04-29,284.0,43.01,LLEO/I,Communications,B,Starlink
2025-091,2460797.58,2025-05-02,Falcon 9,FT5,xxx/B1080.18 F469,Starlink-256,Starlink Group 6-75,V2MO 6-75  (28 Ku),-,CC,LC40,-,-,283.0, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,16100.0,2025-05-02,275.0,43.0,LLEO/I,Communications,B,Starlink
2025-092,2460799.87,2025-05-04,Falcon 9,FT5,xxx/B1078.20 F470,Starlink-257,Starlink Group 6-84,V2MO 6-84  (29 Ku),-,KSC,LC39A,-,-,278.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,LEO,Falcon9,Falcon 9,US,United States,KSC,"NASA John F. Kennedy Space Center, Florida",16675.0,2025-05-05,277.0,43.0,LLEO/I,Communications,B,Starlink
2025-093,2460802.55,2025-05-07,Falcon 9,FT5,xxx/B1085.7  F471,Starlink-258,Starlink Group 6-93,V2MO 6-93  (28 Ku),-,CC,LC40,-,-,283.0, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,16100.0,2025-05-07,275.0,43.0,LLEO/I,Communications,B,Starlink
2025-094,2460805.51,2025-05-10,Falcon 9,FT5,xxx/B1081.14 F472,Starlink-259,Starlink Group 15-3,V2MO 15-3  (26 Ku),-,VSFBS,SLC4E,-,-,280.0, ,    -, ,-,15.5,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,14950.0,2025-05-10,265.0,70.0,LLEO/I,Communications,B,Starlink
2025-095,2460805.77,2025-05-10,Falcon 9,FT5,xxx/B1083.11 F473,Starlink-260,Starlink Group 6-91,V2MO 6-91  (28 Ku),-,CC,LC40,-,-,278.0, ,    -, ,-,16.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,LEO,Falcon9,Falcon 9,US,United States,CC,Canaveral,16100.0,2025-05-10,269.0,43.0,LLEO/I,Communications,B,Starlink
2025-098,2460808.55,2025-05-13,Falcon 9,FT5,xxx/B1088.6  F474,Starlink-261,Starlink Group 15-4,V2MO 15-4  (26 Ku),-,VSFBS,SLC4E,-,-,279.0, ,    -, ,-,15.5,SPX,OS,-,C,Sat LEO D,SpaceX,-,-,LEO,Falcon9,Falcon 9,US,United States,V,Vandenberg,14950.0,2025-05-13,265.0,70.0,LLEO/I,Communications,B,Starlink
2025-099,2460808.71,2025-05-13,Falcon 9,FT5,xxx/B1067.28 F475,Starlink-262,Starlink Group 6-83,V2MO 6-83  (28 Ku),-,KSC,LC39A,-,-,278.0, ,    -, ,-,17.5,SPX,OS,-,C,Sat LEO D,nasaspaceflight.com,-,-,LEO,Falcon9,Falcon 9,US,United States,KSC,"NASA John F. Kennedy Space Center, Florida",16100.0,2025-05-13,268.0,43.0,LLEO/I,Communications,B,Starlink
