Launch_Tag,Launch_JD,Launch_Date,LV_Type,Variant,Flight_ID,Flight,Mission,FlightCode,Platform,Launch_Site,Launch_Pad,Ascent_Site,Ascent_Pad,Apogee,Apoflag,Range,RangeFlag,Dest,OrbPay,Agency,LaunchCode,FailCode,Group,Category,LTCite,Cite,Notes,Simple_Orbit,Launch_Vehicle_Family,Launch_Vehicle_Simplified,State,Country,Launch_Site_Parent,Launch_Site_Name,Payload_Mass,Orbit_Canonical_Date,Perigee,Inc,OpOrbit,First_Simple_Payload_Category,First_Payload_Class,General_Launch_Payload_Type
2015-080,2457377.86,2015-12-21,Soyuz-2-1A,-,R 15000-026,Progress MS-01,Progress 7K-TGM No. 431,ISS 62P,-,GIK-5,LC31,-,-,279.0, ,    -, ,-,9.721,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,NK1602-23,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,7290.0,2015-12-21,270.0,51.64,LLEO/I,Other,C,Eastern Government
2016-008,2457425.51,2016-02-07,Soyuz-2-1B,Fregat,G 15000-030/112-03,Kosmos-2513,Uragan-M,-,-,GIK-1,LC43/4,-,-,19231.0, ,    -, ,-,1.45,VVKO,OS,-,G,Sat MEO SO,spaceflightnow.com,-,-,MEO,R-7,Soyuz,RU,Russia,GIK1,,1450.0,2016-02-14,19156.0,64.8,MEO,Communications,D,Eastern Military
2016-016,2457461.29,2016-03-13,Soyuz-2-1B,-,T 15000-016,Resurs-P No. 3,Resurs-P No. 3,-,-,GIK-5,LC31,-,-,450.0, ,    -, ,-,5.92,FKA,OS,-,G,Sat SSO O,nasaspaceflight.com,-,-,SSO,R-7,Soyuz,RU,Russia,GIK5,,5920.0,2016-03-16,281.0,97.28,LLEO/S,Observation,C,Eastern Government
2016-018,2457466.39,2016-03-18,Soyuz-FG,-,R 15000-057,Soyuz TMA-20M,Soyuz 11F732A47 No. 720,ISS 46S,-,GIK-5,LC1,-,-,314.0, ,    -, ,-,7.22,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,NK1605-08,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,2885.0,2016-03-19,202.0,51.67,LLEO/I,Other,C,Eastern Government
2016-020,2457471.9,2016-03-24,Soyuz-2-1A,-,760-58- 161,Kosmos-2515,Bars-M No. 2,-,-,GIK-1,LC43/4,-,-,567.0, ,    -, ,-,3.7,VVKO,OS,-,G,Sat SSO O,spaceflightnow.com,-,-,SSO,R-7,Soyuz,RU,Russia,GIK1,,3700.0,2016-03-24,340.0,97.64,LLEO/S,Observation,D,Eastern Military
2016-022,2457479.18,2016-03-31,Soyuz-2-1A,-,R 15000-023,Progress MS-02,Progress 7K-TGM No. 432,ISS 63P,-,GIK-5,LC31,-,-,269.0, ,    -, ,-,9.713,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,NK1605-27,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,7294.0,2016-04-01,264.0,51.64,LLEO/I,Other,C,Eastern Government
2016-025,2457504.38,2016-04-25,Soyuz-ST-A,Fregat,R 15000-005/133-08,Sentinel 1B,Sentinel 1B/Microscope,VS14/SZ22,-,CSG,ELS,-,-,700.0, ,    -, ,-,2.863,AE,OS,-,CO/G,Sat SSO SD,spaceflightnow.com,-,-,SSO,R-7,Soyuz,GUF,French Guiana,CSG,"Centre Spatial Guyanais, Kourou, Guyane Francaise",2463.0,2016-04-28,694.0,98.19,LEO/S,IMG-R,C,Commercial
2016-026,2457506.58,2016-04-28,Soyuz-2-1A,Volga,R 15000-001/006,Lomonosov,Lomonosov/Aist-2D,-,-,VOST,PU1S,-,-,486.0, ,    -, ,-,1.16,FKA,OS,-,G,Sat SSO OD,spaceflightnow.com,NK1606-02,-,SSO,R-7,Soyuz,RU,Russia,Vostochniy,,682.0,2016-04-30,471.0,97.27,LLEO/S,SCI/AST,A,Eastern Government
2016-030,2457532.87,2016-05-24,Soyuz-ST-B,Fregat,R 15000-011/133-05,Galileo FOC 10/11,GalileoSat 13-14,VS15/SZ19,-,CSG,ELS,-,-,23276.0, ,    -, ,-,1.466,AE,OS,-,CO/G,Sat MEO SO,nasaspaceflight.com,-,-,MEO,R-7,Soyuz,GUF,French Guiana,CSG,"Centre Spatial Guyanais, Kourou, Guyane Francaise",1466.0,2016-06-27,23268.0,57.39,MEO,Communications,C,Commercial
2016-032,2457537.86,2016-05-29,Soyuz-2-1B,Fregat,G 15000-027/112-04,Kosmos-2516,Uragan-M No. 753,-,-,GIK-1,LC43/4,-,-,19157.0, ,    -, ,-,1.45,VVKO,OS,-,G,Sat MEO SO,spaceflightnow.com,NK1607-20,-,MEO,R-7,Soyuz,RU,Russia,GIK1,,1450.0,2016-06-28,19102.0,64.8,MEO,Communications,D,Eastern Military
2016-044,2457576.57,2016-07-07,Soyuz-FG,-,R 15000-056,Soyuz MS-01,Soyuz 11F732A48 No. 731,ISS 47S,-,GIK-5,LC1,-,-,293.0, ,    -, ,-,7.218,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,NK1609-01,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,2876.0,2016-07-08,280.0,51.64,LLEO/I,Other,C,Eastern Government
2016-045,2457586.4,2016-07-16,Soyuz-U-PVB,-,G 15000-147,Progress MS-03,Progress 7K-TGM No. 433,ISS 64P,-,GIK-5,LC31,-,-,284.0, ,    -, ,-,9.681,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,4876.0,2016-07-18,280.0,51.64,LLEO/I,Other,C,Eastern Government
2016-063,2457680.84,2016-10-19,Soyuz-FG,-,R 15000-059,Soyuz MS-02,Soyuz 11F732A48 No. 732,ISS 48S,-,GIK-5,LC31,-,-,307.0, ,    -, ,-,7.22,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,NK1612-12,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,2877.0,2016-10-20,287.0,51.64,LLEO/I,Other,C,Eastern Government
2016-070,2457710.35,2016-11-17,Soyuz-FG,-,R 15000-060,Soyuz MS-03,Soyuz 11F732A48 No. 733,ISS 49S,-,GIK-5,LC1,-,-,320.0, ,    -, ,-,7.218,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,2899.0,2016-11-19,317.0,51.64,LLEO/I,Other,C,Eastern Government
2016-F02,2457724.12,2016-12-01,Soyuz-U-PVB,-,P 15000-148,Progress MS-04,Progress 7K-TGM No. 434,ISS 65P,-,GIK-5,LC1,-,-,, ,    -, ,-,7.285,FKA,OF,S3P,G,Sat ISS O,spaceflightnow.com,-,Turbopump?,LEO,R-7,Soyuz,RU,Russia,GIK5,,,,,,,,,Eastern Government
2017-006,2457781.54,2017-01-28,Soyuz-ST-B,Fregat,R 15000-012/133-07,Hispasat 36W-1,Hispasat 36W-1,VS16/SZ20,-,CSG,ELS,-,-,35793.0, ,    -, ,-,3.22,AE,OS,-,CO,Sat GTO O,spaceflightnow.com,-,-,GTO,R-7,Soyuz,GUF,French Guiana,CSG,"Centre Spatial Guyanais, Kourou, Guyane Francaise",3220.0,2017-02-28,35781.0,0.06,GEO/S,Communications,B,Commercial
2017-010,2457806.75,2017-02-22,Soyuz-U-PVB,-,T 15000-145,Progress MS-05,Progress 7K-TGM No. 435,ISS 66P,-,GIK-5,LC1,-,-,188.0, ,    -, ,-,7.279,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,4881.0,2017-02-23,173.0,51.6,LLEO/I,Other,C,Eastern Government
2017-020,2457863.8,2017-04-20,Soyuz-FG,-,U 15000-065,Soyuz MS-04,Soyuz 11F732A48 No. 735,ISS 50S,-,GIK-5,LC1,-,-,409.0, ,    -, ,-,7.218,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,2876.0,2017-04-20,399.0,51.64,LLEO/I,Other,C,Eastern Government
2017-026,2457892.0,2017-05-18,Soyuz-ST-A,Fregat,R 15000-007/133-09,SES-15,SES-15,VS17/SZ23,-,CSG,ELS,-,-,31316.0, ,    -, ,-,2.302,AE,OS,-,CO,Sat GTO SO,spaceflightnow.com,NK1707-45,-,GTO,R-7,Soyuz,GUF,French Guiana,CSG,"Centre Spatial Guyanais, Kourou, Guyane Francaise",2302.0,2017-05-20,2215.0,5.94,HEO,Communications,B,Commercial
2017-027,2457898.77,2017-05-25,Soyuz-2-1B,Fregat,780-72- 183/111-301,Kosmos-2518,EKS No. 2L,-,-,GIK-1,LC43/4,-,-,38511.0, ,    -, ,-,2.55,VVKO,OS,-,G,Sat MOL SO,spaceflightnow.com,NK1707-52,-,HEO,R-7,Soyuz,RU,Russia,GIK1,,2550.0,2017-05-27,1650.0,63.81,HEO/M,Observation,D,Eastern Military
2017-033,2457918.89,2017-06-14,Soyuz-2-1A,-,U 15000-028,Progress MS-06,Progress 7K-TGM No. 436,ISS 67P,-,GIK-5,LC31,-,-,407.0, ,    -, ,-,9.711,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,7313.0,2017-06-16,401.0,51.64,LLEO/I,Other,C,Eastern Government
2017-037,2457928.25,2017-06-23,Soyuz-2-1V,Volga,780-72- 003,Kosmos-2519,Nivelir No. 1?,-,-,GIK-1,LC43/4,-,-,669.0, ,    -, ,-,0.694,VVKO,OS,-,G,Sat SSO OD,spaceflightnow.com,-,-,SSO,Blok-A,Soyuz,RU,Russia,GIK1,,547.0,2017-06-24,653.0,98.05,LEO/S,Tech Demo,D,Eastern Military
2017-042,2457948.78,2017-07-14,Soyuz-2-1A,Fregat,T 15000-018/122-02,Kanopus-V-IK/Cubesats,Soyuz Rideshare 4,-,-,GIK-5,LC31,-,-,509.0, ,    -, ,-,1.13,FKA,OS89,PA,G/G+C,Sat SSO SD,spaceflightnow.com,-,Deployment failures,SSO,R-7,Soyuz,RU,Russia,GIK5,,1125.1,2017-07-16,505.0,97.44,LLEO/S,Observation,C,Eastern Government
2017-043,2457963.15,2017-07-28,Soyuz-FG,-,R 15000-058,Soyuz MS-05,Soyuz 11F732A48 No. 736,ISS 51S,-,GIK-5,LC1,-,-,408.0, ,    -, ,-,7.22,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,2903.0,2017-07-28,400.0,51.64,LLEO/I,Other,C,Eastern Government
2017-054,2458009.39,2017-09-12,Soyuz-FG,-,U 15000-063,Soyuz MS-06,Soyuz 11F732A48 No. 734,ISS 52S,-,GIK-5,LC1,-,-,407.0, ,    -, ,-,7.218,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,NK1711-10,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,2876.0,2017-09-13,402.0,51.64,LLEO/I,Other,C,Eastern Government
2017-055,2458018.5,2017-09-22,Soyuz-2-1B,Fregat,U 15000-039/112-05,Kosmos-2522,Uragan-M No. 752,-,-,GIK-1,LC43/4,-,-,19156.0, ,    -, ,-,1.45,VVKO,OS,-,G,Sat MEO SO,spaceflightnow.com,-,-,MEO,R-7,Soyuz,RU,Russia,GIK1,,1450.0,2017-10-22,19103.0,64.8,MEO,Communications,D,Eastern Military
2017-065,2458040.87,2017-10-14,Soyuz-2-1A,-,U 15000-029,Progress MS-07,Progress 7K-TGM No. 437,ISS 68P,-,GIK-5,LC31,-,-,337.0, ,    -, ,-,9.977,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,NK1712-15,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,4879.0,2017-10-15,306.0,51.64,LLEO/I,Other,C,Eastern Government
2017-F05,2458085.74,2017-11-28,Soyuz-2-1B,Fregat,N 15000-001/122-01,Meteor-M No. 2-1,Soyuz Rideshare 5,-,-,VOST,PU1S,-,-,, ,    -, ,-,3.073,FKA,OF,S4G,G/G+C,Sat SSO SD,spaceflightnow.com,-,"Software error, aimed down",SSO,R-7,Soyuz,RU,Russia,Vostochniy,,,,,,,,,Eastern Government
2017-076,2458089.95,2017-12-02,Soyuz-2-1B,-,770-69- 203,Kosmos-2524,Lotos-S2 No. 803,-,-,GIK-1,LC43/4,-,-,899.0, ,    -, ,-,6.575,VVKO,OS,-,G,Sat LEO O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK1,,6575.0,2017-12-03,244.0,67.14,LLEO/I,Observation,D,Eastern Military
2017-081,2458104.81,2017-12-17,Soyuz-FG,-,R 15000-061,Soyuz MS-07,Soyuz 11F732A48 No. 737,ISS 53S,-,GIK-5,LC1,-,-,262.0, ,    -, ,-,7.22,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,2903.0,2017-12-18,254.0,51.64,LLEO/I,Other,C,Eastern Government
2018-014,2458150.59,2018-02-01,Soyuz-2-1A,Fregat,N 15000-002/122-03,"Kanopus-V-3,4",Soyuz Rideshare 6,-,-,VOST,PU1S,-,-,510.0, ,    -, ,-,1.033,FKA,OS,-,G/G+C,Sat SSO SD,spaceflightnow.com,NK1804-32,-,SSO,R-7,Soyuz,RU,Russia,Vostochniy,,1030.4,2018-02-03,505.0,97.47,LLEO/S,Observation,C,Eastern Government
2018-019,2458162.84,2018-02-13,Soyuz-2-1A,-,U 15000-030,Progress MS-08,Progress 7K-TGM No. 438,ISS 69P,-,GIK-5,LC31,-,-,324.0, ,    -, ,-,9.988,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,4892.0,2018-02-14,318.0,51.64,LLEO/I,Other,C,Eastern Government
2018-024,2458187.22,2018-03-09,Soyuz-ST-B,Fregat,R 15000-013/133-06,O3b Mission 4,O3b FM13/14/15/16,VS18/SZ21,-,CSG,ELS,-,-,8069.0, ,    -, ,-,2.8,AE,OS,-,CO,Sat MEO O,spaceflightnow.com,-,-,MEO,R-7,Soyuz,GUF,French Guiana,CSG,"Centre Spatial Guyanais, Kourou, Guyane Francaise",2800.0,2018-05-09,8061.0,0.05,MEO,Communications,B,Commercial
2018-026,2458199.24,2018-03-21,Soyuz-FG,-,N 15000-066,Soyuz MS-08,Soyuz 11F732A48 No. 738,ISS 54S,-,GIK-5,LC1,-,-,320.0, ,    -, ,-,7.22,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,2903.0,2018-03-22,311.0,51.64,LLEO/I,Other,C,Eastern Government
2018-028,2458207.24,2018-03-29,Soyuz-2-1V,-,780-72- 005,Kosmos-2525,EMKA,-,-,GIK-1,LC43/4,-,-,318.0, ,    -, ,-,0.52,VVKO,OS,-,G,Sat SSO O,spaceflightnow.com,-,-,SSO,Blok-A,Soyuz,RU,Russia,GIK1,,520.0,2018-03-31,315.0,96.64,LLEO/S,Observation,D,Eastern Military
2018-051,2458275.97,2018-06-06,Soyuz-FG,-,U 15000-064,Soyuz MS-09,Soyuz 11F732A48 No. 739,ISS 55S,-,GIK-5,LC1,-,-,275.0, ,    -, ,-,7.22,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,2903.0,2018-06-07,273.0,51.64,LLEO/I,Other,C,Eastern Government
2018-053,2458286.41,2018-06-16,Soyuz-2-1B,Fregat,L 15000-020/112-06,Kosmos-2527,Uragan-M No. 756,-,-,GIK-1,LC43/4,-,-,19153.0, ,    -, ,-,1.45,VVKO,OS,-,G,Sat MEO SO,spaceflightnow.com,-,-,MEO,R-7,Soyuz,RU,Russia,GIK1,,1450.0,2018-08-15,19122.0,64.83,MEO,Communications,D,Eastern Military
2018-058,2458309.41,2018-07-09,Soyuz-2-1A,-,N 15000-033,Progress MS-09,Progress 7K-TGM No. 439,ISS 70P,-,GIK-5,LC31,-,-,404.0, ,    -, ,-,10.0,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,4865.8,2018-07-10,367.0,51.65,LLEO/I,Other,C,Eastern Government
2018-F01,2458402.86,2018-10-11,Soyuz-FG,-,U 15000-062,Soyuz MS-10,Soyuz 11F732A48 No. 740,ISS 56S,-,GIK-5,LC1,-,-,, ,  400, ,-,7.218,FKA,OF,S1S,G,Sat ISS O,spaceflightnow.com,-,Blok D bad sep,LEO,R-7,Soyuz,RU,Russia,GIK5,,,,,,,,,Eastern Government
2018-082,2458416.51,2018-10-25,Soyuz-2-1B,-,780-31- 216,Kosmos-2528,Lotos-S2 No. 804,-,-,GIK-1,LC43/4,-,-,900.0, ,    -, ,-,6.575,VVKO,OS,-,G,Sat LEO O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK1,,6575.0,2018-10-26,244.0,67.14,LLEO/I,Observation,D,Eastern Military
2018-086,2458426.35,2018-11-03,Soyuz-2-1B,Fregat,R 15000-036/112-08,Kosmos-2529,Uragan-M No. 757,Glonass Blok 57S,-,GIK-1,LC43/4,-,-,19209.0, ,    -, ,-,1.45,VVKO,OS,-,G,Sat MEO SO,spaceflightnow.com,-,-,MEO,R-7,Soyuz,RU,Russia,GIK1,,1450.0,2018-11-11,19145.0,64.82,MEO,Communications,D,Eastern Military
2018-087,2458429.53,2018-11-07,Soyuz-ST-B,Fregat,U 15000-014/133-14,MetOp-C,MetOp-C,VS19/SZ27,-,CSG,ELS,-,-,807.0, ,    -, ,-,4.086,AE,OS,-,CO/G,Sat SSO SD,spaceflightnow.com,-,-,SSO,R-7,Soyuz,GUF,French Guiana,CSG,"Centre Spatial Guyanais, Kourou, Guyane Francaise",4086.0,2018-11-09,806.0,98.74,LEO/S,Observation,C,Commercial
2018-091,2458439.26,2018-11-16,Soyuz-FG,-,N 15000-068,Progress MS-10,Progress 7K-TGM No. 440,ISS 71P,-,GIK-5,LC1,-,-,267.0, ,    -, ,-,7.43,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,4863.0,2018-11-17,251.0,51.64,LLEO/I,Other,C,Eastern Government
2018-098,2458455.98,2018-12-03,Soyuz-FG,-,N 15000-067,Soyuz MS-11,Soyuz 11F732A48 No. 741,ISS 57S,-,GIK-5,LC1,-,-,226.0, ,    -, ,-,7.219,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,2903.0,2018-12-03,193.0,51.63,LLEO/I,Other,C,Eastern Government
2018-106,2458472.19,2018-12-19,Soyuz-ST-A,Fregat,U 15000-009/133-10,CSO 1,CSO 1,VS20/SZ26,-,CSG,ELS,-,-,800.0, ,    -, ,-,3.655,AE,OS,-,CO/G,Sat SSO SD,spaceflightnow.com,-,-,SSO,R-7,Soyuz,GUF,French Guiana,CSG,"Centre Spatial Guyanais, Kourou, Guyane Francaise",3655.0,2018-12-20,800.0,98.6,LEO/S,IMG*,D,Military
2018-111,2458479.59,2018-12-27,Soyuz-2-1A,Fregat,Ya15000-003/122-06,"Kanopus-V-5,6",Soyuz Rideshare 7,-,-,VOST,PU1S,-,-,511.0, ,    -, ,-,1.242,FKA,OS,-,G/G+C,Sat SSO SD,spaceflightnow.com,-,-,SSO,R-7,Soyuz,RU,Russia,Vostochniy,,1242.2,2018-12-27,503.0,97.47,LLEO/S,Observation,C,Eastern Government
2019-008,2458536.2,2019-02-21,Soyuz-2-1B,Fregat,E 15000-024/112-07,EgyptSat-A,EgyptSat-A,-,-,GIK-5,LC31,-,-,656.0, ,    -, ,-,1.05,FKA,OS,-,G/OG,Sat SSO D,spaceflightnow.com,-,-,SSO,R-7,Soyuz,RU,Russia,GIK5,,1050.0,2019-02-23,652.0,98.02,LEO/S,Observation,C,Eastern Government
2019-010,2458542.4,2019-02-27,Soyuz-ST-B,Fregat,U 15000-016/133-15,OneWeb F6,OneWeb F6,VS21/SZ29,-,CSG,ELS,-,-,1009.0, ,    -, ,-,1.48,AE,OS,-,CO,Sat LEO SD,spaceflightnow.com,-,-,LEO,R-7,Soyuz,GUF,French Guiana,CSG,"Centre Spatial Guyanais, Kourou, Guyane Francaise",888.0,2019-02-28,987.0,87.76,LEO/P,Communications,B,Commercial
2019-013,2458557.3,2019-03-14,Soyuz-FG,-,Ya15000-070,Soyuz MS-12,Soyuz 11F732A48 No. 742,ISS 58S,-,GIK-5,LC1,-,-,299.0, ,    -, ,-,7.218,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,2903.0,2019-03-14,245.0,51.64,LLEO/I,Other,C,Eastern Government
2019-019,2458577.96,2019-04-04,Soyuz-2-1A,-,Ya15000-036,Progress MS-11,Progress 7K-TGM No. 441,ISS 72P,-,GIK-5,LC31,-,-,222.0, ,    -, ,-,9.997,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,4863.0,2019-04-04,186.0,51.65,LLEO/I,Other,C,Eastern Government
2019-020,2458578.21,2019-04-04,Soyuz-ST-B,Fregat,N 15000-017/133-17,O3b Mission 5,O3b FM17/18/19/20,VS22/SZ33,-,CSG,ELS,-,-,7839.0,?,    -, ,-,2.8,AE,OS,-,CO,Sat MEO O,spaceflightnow.com,-,-,MEO,R-7,Soyuz,GUF,French Guiana,CSG,"Centre Spatial Guyanais, Kourou, Guyane Francaise",2800.0,2019-04-06,7809.0,0.04,MEO,Communications,B,Commercial
2019-030,2458630.77,2019-05-27,Soyuz-2-1B,Fregat,Ya15000-053/112-09,Kosmos-2534,Uragan-M No. 758,-,-,GIK-1,LC43/4,-,-,19163.0, ,    -, ,-,1.45,VVKO,OS,-,G,Sat MEO SO,spaceflightnow.com,-,-,MEO,R-7,Soyuz,RU,Russia,GIK1,,1450.0,2019-07-26,19096.0,64.76,MEO,Communications,D,Eastern Military
2019-038,2458669.74,2019-07-05,Soyuz-2-1B,Fregat,Ya15000-002/122-04,Meteor-M 2-2,Soyuz Rideshare 8,-,-,VOST,PU1S,-,-,815.0, ,    -, ,-,3.192,FKA,OS,-,G/G+C,Sat SSO SD,spaceflightnow.com,-,-,SSO,R-7,Soyuz,RU,Russia,Vostochniy,,3190.5,2019-07-07,812.0,98.57,LEO/S,Observation,C,Eastern Government
2019-039,2458675.22,2019-07-10,Soyuz-2-1V,Volga,780-72 -004/005,Kosmos-2535/2538,-,-,-,GIK-1,LC43/4,-,-,621.0, ,    -, ,-,0.71,VVKO,OS,-,G,Sat SSO SO,spaceflightnow.com,-,-,SSO,Blok-A,Soyuz,RU,Russia,GIK1,,563.0,2019-07-12,610.0,97.88,LEO/S,Tech Demo,D,Eastern Military
2019-041,2458685.19,2019-07-20,Soyuz-FG,-,N 15000-069,Soyuz MS-13,Soyuz 11F732A48 No. 746,ISS 59S,-,GIK-5,LC1,-,-,418.0, ,    -, ,-,7.218,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,2903.0,2019-07-20,409.0,51.64,LLEO/I,Other,C,Eastern Government
2019-046,2458694.75,2019-07-30,Soyuz-2-1A,Fregat,780-21 -117/1036,Meridian No. 18L,Meridian No. 18L,-,-,GIK-1,LC43/4,-,-,39352.0, ,    -, ,-,2.0,VVKO,OS,-,G,Sat MOL SO,nasaspaceflight.com,-,-,HEO,R-7,Soyuz,RU,Russia,GIK1,,2000.0,2019-09-28,1000.0,62.78,HEO/M,Communications,D,Eastern Military
2019-047,2458696.01,2019-07-31,Soyuz-2-1A,-,N 15000-035,Progress MS-12,Progress 7K-TGM No. 442,ISS 73P,-,GIK-5,LC31,-,-,417.0, ,    -, ,-,9.884,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,4863.0,2019-08-01,409.0,51.64,LLEO/I,Other,C,Eastern Government
2019-055,2458717.65,2019-08-22,Soyuz-2-1A,-,Ya15000-037,Soyuz MS-14,Soyuz 11F732A48 No. 743,ISS 60S,-,GIK-5,LC31,-,-,420.0, ,    -, ,-,7.218,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,2903.0,2019-08-24,412.0,51.64,LLEO/I,Other,C,Eastern Government
2019-064,2458752.08,2019-09-25,Soyuz-FG,-,Ya15000-071,Soyuz MS-15,Soyuz 11F732A48 No. 744,ISS 61S,-,GIK-5,LC1,-,-,376.0, ,    -, ,-,7.218,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,2903.0,2019-09-25,338.0,51.66,LLEO/I,Other,C,Eastern Government
2019-065,2458752.82,2019-09-26,Soyuz-2-1B,Fregat,780-72 -176/111-302,Kosmos-2541,EKS No. 3L?,-,-,GIK-1,LC43/4,-,-,38737.0, ,    -, ,-,2.55,VVKO,OS,-,G,Sat MOL SO,spaceflightnow.com,-,-,HEO,R-7,Soyuz,RU,Russia,GIK1,,2550.0,2019-10-26,1615.0,63.83,HEO/M,Observation,D,Eastern Military
2019-079,2458813.24,2019-11-25,Soyuz-2-1V,Volga,780-21 -121/004,Kosmos-2542,Nivelir?,-,-,GIK-1,LC43/4,-,-,857.0, ,    -, ,-,0.647,VVKO,OS,-,G,Sat SSO OD,spaceflightnow.com,-,-,SSO,Blok-A,Soyuz,RU,Russia,GIK1,,500.0,2019-11-27,368.0,97.9,LEO/S,Tech Demo,D,Eastern Military
2019-085,2458823.9,2019-12-06,Soyuz-2-1A,-,N 15000-034,Progress MS-13,Progress 7K-TGM No. 443,ISS 74P,-,GIK-5,LC31,-,-,328.0, ,    -, ,-,9.911,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,4859.0,2019-12-07,312.0,51.64,LLEO/I,Other,C,Eastern Government
2019-088,2458828.87,2019-12-11,Soyuz-2-1B,Fregat,N 15000-046/112-10,Kosmos-2544,Uragan-M No. 759,-,-,GIK-1,LC43/3,-,-,19149.0, ,    -, ,-,1.45,VVKO,OS,-,G,Sat MEO SO,spaceflightnow.com,-,-,MEO,R-7,Soyuz,RU,Russia,GIK1,,1450.0,2019-12-19,19003.0,64.83,MEO,Communications,D,Eastern Military
2019-092,2458835.87,2019-12-18,Soyuz-ST-A,Fregat,R 15000-008/133-12,CSG-1/CHEOPS,CSG-1/CHEOPS,VS23/SZxx,-,CSG,ELS,-,-,622.0, ,    -, ,-,2.919,AE,OS,-,CO/G,Sat SSO D,spaceflightnow.com,-,-,SSO,R-7,Soyuz,GUF,French Guiana,CSG,"Centre Spatial Guyanais, Kourou, Guyane Francaise",2519.0,2019-12-19,621.0,97.82,LEO/S,IMG-R,D,Military
2020-008,2458886.4,2020-02-06,Soyuz-2-1B,Fregat,U 15000-048/123-01,OneWeb L2,OneWeb L2,ST27,-,GIK-5,LC31,-,-,460.0, ,    -, ,-,5.032,STSM,OS,-,CO,Sat LEO D,spaceflightnow.com,-,-,LEO,R-7,Soyuz,RU,Russia,GIK5,,5032.0,2020-02-14,439.0,87.4,LLEO/P,Communications,B,Commercial
2020-015,2458899.85,2020-02-20,Soyuz-2-1A,Fregat,780-21- 118/111-303,Meridian No. 19L,Meridian No. 19L,-,-,GIK-1,LC43/3,-,-,39712.0, ,    -, ,-,2.0,VVKO,OS,-,G,Sat MOL SO,nasaspaceflight.com,-,-,HEO,R-7,Soyuz,RU,Russia,GIK1,,2000.0,2020-02-27,1007.0,62.86,HEO/M,Communications,D,Eastern Military
