JCAT,Satcat,Launch_Tag,Piece,Type,Name,PLName,Launch_Date,Parent,Separation_Date,Primary,Decay_Date,Status,Dest,Owner,State,Manufacturer,Bus,Motor,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,Orbit_Canonical_Date,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,OQUAL,AltNames,Simple_Orbit,Country,Payload_Name,Payload_Program,Payload_Class,Payload_Category,Payload_Discipline,Payload_Result,Payload_Comment,Simple_Payload_Category,LV_Type,Agency,Launch_Site,Launch_Pad,Launch_Vehicle_Family,Launch_Vehicle_Simplified,Launch_Site_Parent,Launch_Site_Name,Launch_State,Launch_Country,Launch_Year
S60486,60486,2024-149,2024-149U,P      O    ,Flock 4be-36,Dove 24f7,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,508.0, ,519.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4BE 36,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60487,60487,2024-149,2024-149V,P      O    ,Flock 4be-25,Dove 251f,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,510.0, ,517.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4BE 25,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60488,60488,2024-149,2024-149W,P      O    ,Flock 4be-31,Dove 251b,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,509.0, ,517.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4BE 31,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60489,60489,2024-149,2024-149X,P      O    ,Flock 4be-20,Dove 2515,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,509.0, ,518.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4BE 20,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60490,60490,2024-149,2024-149Y,P      O    ,Flock 4be-23,Dove 251d,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,509.0, ,518.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4BE 23,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60491,60491,2024-149,2024-149Z,P      O    ,Flock 4be-15,Dove 2513,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,508.0, ,518.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4BE 15,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60492,60492,2024-149,2024-149AA,P      O    ,Flock 4be-17,Dove 250a,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,509.0, ,517.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4BE 17,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60494,60494,2024-149,2024-149AC,P      O    ,Flock 4be-22,Dove 250d,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,508.0, ,518.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4BE 22,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60495,60495,2024-149,2024-149AD,P      O    ,Flock 4be-34,Dove 250b,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,509.0, ,517.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4BE 34,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60497,60497,2024-149,2024-149AF,P      O    ,Flock 4be-32,Dove 2523,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,508.0, ,518.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4BE 32,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60499,60499,2024-149,2024-149AH,P      O    ,Flock 4be-30,Dove 2511,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,509.0, ,516.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4BE 30,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60501,60501,2024-149,2024-149AK,P      O    ,Flock 4be-11,Dove 24da,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,507.0, ,517.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4BE 11,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60502,60502,2024-149,2024-149AL,P      O    ,Flock 4be-33,Dove 2512,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,507.0, ,517.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4BE 33,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60503,60503,2024-149,2024-149AM,P      O    ,Flock 4be-10,Dove 2521,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,508.0, ,516.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4BE 10,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60505,60505,2024-149,2024-149AP,P           ,Flock 4be-24,Dove 2514,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,507.0, ,517.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4BE 24,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60507,60507,2024-149,2024-149AR,P           ,Tanager 1,Tanager 4001,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Tanager,-,150.0,?,140.0,?,150.0,?,2.3, ,0.6, ,3.0,?,Box+2 pan,2024-08-16,507.0, ,516.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Tanager 4001,Tanager,B,EOSCI,-,S,-,EOSCI,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60509,60509,2024-149,2024-149AT,P      O    ,Flock 4be-29,Dove 24de,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,508.0, ,515.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4BE 29,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60511,60511,2024-149,2024-149AV,P      O    ,Flock 4be-2,Dove 2508,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,507.0, ,515.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4BE 2,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60512,60512,2024-149,2024-149AW,P      O    ,Flock 4be-13,Dove 24fa,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,506.0, ,517.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4BE 13,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60513,60513,2024-149,2024-149AX,P      O    ,Flock 4be-27,Dove 24ef,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,506.0, ,516.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4BE 27,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60514,60514,2024-149,2024-149AY,P      O    ,Flock 4be-9,Dove 250e,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,507.0, ,515.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4BE 9,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60515,60515,2024-149,2024-149AZ,P      O    ,Flock 4be-8,Dove 24d9,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,506.0, ,516.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4BE 8,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60516,60516,2024-149,2024-149BA,P      O    ,Flock 4be-6,Dove 2506,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,506.0, ,515.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4BE 6,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60517,60517,2024-149,2024-149BB,P      O    ,Flock 4be-14,Dove 24db,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,505.0, ,516.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4BE 14,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60518,60518,2024-149,2024-149BC,P      O    ,Flock 4be-1,Dove 24dc,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,506.0, ,515.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4BE 1,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60519,60519,2024-149,2024-149BD,P      O    ,Flock 4be-28,Dove 24ae,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,505.0, ,516.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4BE 28,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60558,60558,2024-149,2024-149CU,P      O    ,Flock 4be-35,Dove 2516,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,508.0, ,515.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4BE 35,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60559,60559,2024-149,2024-149CV,P      O    ,Flock 4be-5,Dove 2501,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,507.0, ,515.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4BE 5,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60560,60560,2024-149,2024-149CW,P      O    ,Flock 4be-12,Dove 2507,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,506.0, ,516.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4BE 12,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60561,60561,2024-149,2024-149CX,P      O    ,Flock 4be-3,Dove 2500,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,506.0, ,516.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4BE 3,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S60563,60563,2024-149,2024-149CZ,P           ,Flock 4be-19,Dove 2518,2024-08-16,A11288,2024-08-16,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2024-08-16,505.0, ,516.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4BE 19,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2024
S62613,62613,2025-009,2025-009E,P      O    ,Flock 4g-8,Dove 252b,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,511.0, ,516.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4g-8,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62621,62621,2025-009,2025-009N,P      O    ,Flock 4g-13,Dove 2533,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,512.0, ,519.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4g-13,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62622,62622,2025-009,2025-009P,P      O    ,Flock 4g-9,Dove 251e,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,512.0, ,520.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4g-9,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62624,62624,2025-009,2025-009R,P      O    ,Flock 4g-7,Dove 2538,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,512.0, ,516.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4g-7,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62625,62625,2025-009,2025-009S,P      O    ,Flock 4g-12,Dove 253a,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,511.0, ,516.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4g-12,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62629,62629,2025-009,2025-009W,P      O    ,Flock 4g-11,Dove 252e,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,512.0, ,515.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4g-11,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62631,62631,2025-009,2025-009Y,P      O    ,Pelican 2,Pelican 3009,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Pelican,Xe AOCS,160.0, ,146.0, ,160.0, ,2.3, ,0.6, ,3.0,?,Box+2 pan,2025-01-19,512.0, ,516.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Pelican-3009,Pelican,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62633,62633,2025-009,2025-009AA,P      O    ,Flock 4g-26,Dove 2539,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,511.0, ,515.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4g-26,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62634,62634,2025-009,2025-009AB,P      O    ,Flock 4g-28,Dove 253e,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,511.0, ,515.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4g-28,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62636,62636,2025-009,2025-009AD,P      O    ,Flock 4g-20,Dove 2522,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,512.0, ,515.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4g-20,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62637,62637,2025-009,2025-009AE,P      O    ,Flock 4g-24,Dove 253d,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,511.0, ,515.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4g-24,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62638,62638,2025-009,2025-009AF,P      O    ,Flock 4g-16,Dove 252f,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,512.0, ,514.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4g-16,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62639,62639,2025-009,2025-009AG,P      O    ,Flock 4g-3,Dove 2504,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,511.0, ,515.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4g-3,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62641,62641,2025-009,2025-009AJ,P      O    ,Flock 4g-27,Dove 254a,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,512.0, ,514.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4g-27,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62642,62642,2025-009,2025-009AK,P      O    ,Flock 4g-29,Dove 2547,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,511.0, ,515.0, ,97.45, ,LLEO/S,-,-,SSO,United States,Flock 4g-29,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62643,62643,2025-009,2025-009AL,P      O    ,Flock 4g-32,Dove 250f,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,511.0, ,514.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4g-32,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62645,62645,2025-009,2025-009AN,P      O    ,Flock 4g-22,Dove 24e9,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,511.0, ,514.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4g-22,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62646,62646,2025-009,2025-009AP,P      O    ,Flock 4g-25,Dove 252d,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,511.0, ,514.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4g-25,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62647,62647,2025-009,2025-009AQ,P      O    ,Flock 4g-23,Dove 2535,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,510.0, ,514.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4g-23,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62650,62650,2025-009,2025-009AT,P      O    ,Flock 4g-34,Dove 2546,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,511.0, ,513.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4g-34,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
S62651,62651,2025-009,2025-009AU,P      O    ,Flock 4g-21,Dove 2540,2025-01-14,A11398,2025-01-14,Earth,,O,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2025-01-19,511.0, ,513.0, ,97.44, ,LLEO/S,-,-,SSO,United States,Flock 4g-21,Flock-4,B,IMG,-,S,-,Observation,Falcon 9,SPX,VSFBS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2025
